episode,total_reward,rps,avg_reward_100,avg_rps_100,epsilon,loss
2234,5.8205,0.1164,6.48,0.1296,0.05,0.932162
2235,3.3796,0.0676,6.4463,0.1289,0.05,0.777331
2236,3.686,0.0737,6.3876,0.1278,0.05,0.739094
2237,2.3213,0.0464,6.3506,0.127,0.05,0.958361
2238,10.0422,0.2008,6.423,0.1285,0.05,0.875789
2239,2.8536,0.0571,6.3775,0.1276,0.05,1.009133
2240,3.2082,0.0642,6.3712,0.1274,0.05,0.752732
2241,3.3635,0.0673,6.3652,0.1273,0.05,0.806624
2242,7.0403,0.1408,6.3251,0.1265,0.05,0.670555
2243,17.284,0.3457,6.3789,0.1276,0.05,0.833076
2244,8.7934,0.1759,6.4282,0.1286,0.05,0.883032
2245,3.3465,0.0669,6.4329,0.1287,0.05,0.799701
2246,5.4442,0.1089,6.4231,0.1285,0.05,0.802917
2247,4.111,0.0822,6.4104,0.1282,0.05,0.661517
2248,8.2574,0.1651,6.4466,0.1289,0.05,0.805892
2249,4.4336,0.0887,6.4074,0.1281,0.05,0.773895
2250,5.3133,0.1063,6.4282,0.1286,0.05,0.776557
2251,2.3185,0.0464,6.3386,0.1268,0.05,0.851056
2252,3.2488,0.065,6.2984,0.126,0.05,0.860272
2253,3.0003,0.06,6.2951,0.1259,0.05,0.791218
2254,3.8098,0.0762,6.2526,0.1251,0.05,0.747114
2255,5.6253,0.1125,6.2496,0.125,0.05,0.731305
2256,4.6976,0.094,6.2673,0.1253,0.05,0.645004
2257,5.1024,0.102,6.2602,0.1252,0.05,0.773593
2258,6.6883,0.1338,6.2164,0.1243,0.05,0.828128
2259,4.3217,0.0864,6.1476,0.123,0.05,0.876439
2260,7.724,0.1545,6.1217,0.1224,0.05,0.708406
2261,4.8606,0.0972,6.1391,0.1228,0.05,0.710227
2262,2.8624,0.0572,6.1252,0.1225,0.05,0.75098
2263,5.2818,0.1056,5.9474,0.1189,0.05,0.716749
2264,7.4281,0.1486,5.928,0.1186,0.05,0.783435
2265,3.6499,0.073,5.9314,0.1186,0.05,0.789873
2266,5.1933,0.1039,5.9455,0.1189,0.05,0.759522
2267,3.8017,0.076,5.9392,0.1188,0.05,0.71742
2268,2.061,0.0412,5.9242,0.1185,0.05,0.870557
2269,5.932,0.1186,5.9148,0.1183,0.05,0.681178
2270,4.1144,0.0823,5.8833,0.1177,0.05,0.918851
2271,5.7257,0.1145,5.9114,0.1182,0.05,0.874074
2272,5.6594,0.1132,5.9353,0.1187,0.05,0.722122
2273,8.2922,0.1658,5.9635,0.1193,0.05,0.579769
2274,21.4475,0.4289,6.1171,0.1223,0.05,0.835878
2275,3.9683,0.0794,6.0745,0.1215,0.05,0.882893
2276,5.8229,0.1165,6.1077,0.1222,0.05,0.866713
2277,2.9778,0.0596,6.0756,0.1215,0.05,0.896966
2278,4.8335,0.0967,5.8618,0.1172,0.05,0.804527
2279,3.0465,0.0609,5.8443,0.1169,0.05,0.701819
2280,2.961,0.0592,5.8318,0.1166,0.05,0.783778
2281,6.3136,0.1263,5.8606,0.1172,0.05,0.767547
2282,21.1718,0.4234,6.0303,0.1206,0.05,0.822827
2283,6.8924,0.1378,5.8646,0.1173,0.05,0.759942
2284,9.7085,0.1942,5.8993,0.118,0.05,0.698173
2285,7.4249,0.1485,5.6144,0.1123,0.05,0.945898
2286,5.4533,0.1091,5.5891,0.1118,0.05,0.823974
2287,5.0577,0.1012,5.6044,0.1121,0.05,0.679357
2288,6.2304,0.1246,5.6217,0.1124,0.05,0.804986
2289,10.8937,0.2179,5.6896,0.1138,0.05,0.807262
2290,13.6301,0.2726,5.7903,0.1158,0.05,0.737731
2291,4.8977,0.098,5.7842,0.1157,0.05,0.822418
2292,6.4158,0.1283,5.8034,0.1161,0.05,0.881253
2293,10.1356,0.2027,5.7382,0.1148,0.05,0.755708
2294,7.6198,0.1524,5.7512,0.115,0.05,0.806175
2295,7.5834,0.1517,5.7491,0.115,0.05,0.851776
2296,7.2889,0.1458,5.7731,0.1155,0.05,0.873299
2297,5.3325,0.1066,5.7648,0.1153,0.05,0.769541
2298,3.0688,0.0614,5.6961,0.1139,0.05,0.81619
2299,3.7454,0.0749,5.6917,0.1138,0.05,0.868194
2300,8.2202,0.1644,5.7395,0.1148,0.05,0.849918
2301,3.5821,0.0716,5.7426,0.1149,0.05,0.965136
2302,5.094,0.1019,5.7464,0.1149,0.05,0.749673
2303,6.1131,0.1223,5.7764,0.1155,0.05,0.72677
2304,5.2323,0.1046,5.7883,0.1158,0.05,0.777518
2305,8.1524,0.163,5.8045,0.1161,0.05,0.781686
2306,2.2887,0.0458,5.7873,0.1157,0.05,0.79436
2307,5.2825,0.1057,5.8084,0.1162,0.05,0.803015
2308,3.1146,0.0623,5.7984,0.116,0.05,0.730973
2309,2.9725,0.0595,5.7742,0.1155,0.05,0.783893
2310,5.1617,0.1032,5.7663,0.1153,0.05,0.787847
2311,3.4732,0.0695,5.6951,0.1139,0.05,0.768212
2312,12.8955,0.2579,5.7719,0.1154,0.05,0.820298
2313,2.5639,0.0513,5.7219,0.1144,0.05,0.759519
2314,6.8221,0.1364,5.7503,0.115,0.05,0.689188
2315,2.646,0.0529,5.7526,0.1151,0.05,0.839141
2316,4.4048,0.0881,5.7456,0.1149,0.05,0.746974
2317,6.8086,0.1362,5.7772,0.1155,0.05,0.779259
2318,4.0252,0.0805,5.792,0.1158,0.05,0.683035
2319,9.3843,0.1877,5.8454,0.1169,0.05,0.817728
2320,4.742,0.0948,5.8411,0.1168,0.05,0.69614
2321,3.9861,0.0797,5.8425,0.1169,0.05,0.842308
2322,4.6672,0.0933,5.7785,0.1156,0.05,0.705137
2323,5.644,0.1129,5.7533,0.1151,0.05,0.859805
2324,4.3507,0.087,5.7546,0.1151,0.05,0.733035
2325,29.76,0.5952,5.9852,0.1197,0.05,0.792817
2326,3.7846,0.0757,5.9812,0.1196,0.05,0.755144
2327,2.5631,0.0513,5.974,0.1195,0.05,0.826689
2328,3.5264,0.0705,5.9493,0.119,0.05,0.846171
2329,3.5077,0.0702,5.9582,0.1192,0.05,0.787662
2330,4.5723,0.0914,5.9691,0.1194,0.05,0.847564
2331,7.9978,0.16,5.9886,0.1198,0.05,0.875623
2332,5.9383,0.1188,6.0067,0.1201,0.05,0.70218
2333,3.0416,0.0608,6.0034,0.1201,0.05,0.826613
2334,1.8811,0.627,5.964,0.1252,0.05,0.607551
2335,4.8623,0.0972,5.9788,0.1255,0.05,0.763378
2336,5.0607,0.1012,5.9926,0.1257,0.05,0.740027
2337,3.404,0.0681,6.0034,0.126,0.05,0.827901
2338,6.9297,0.1386,5.9723,0.1253,0.05,0.847522
2339,6.1958,0.1239,6.0057,0.126,0.05,0.705669
2340,5.3209,0.1064,6.0268,0.1264,0.05,0.758237
2341,2.4262,0.0485,6.0174,0.1262,0.05,0.926052
2342,6.8129,0.1363,6.0152,0.1262,0.05,0.863732
2343,4.3763,0.0875,5.8861,0.1236,0.05,0.877507
2344,6.779,0.1356,5.8659,0.1232,0.05,0.715458
2345,5.798,0.116,5.8905,0.1237,0.05,0.81903
2346,7.086,0.1417,5.9069,0.124,0.05,0.740402
2347,4.0186,0.0804,5.906,0.124,0.05,0.650814
2348,2.8666,0.0573,5.852,0.1229,0.05,0.786388
2349,10.1588,0.2032,5.9093,0.1241,0.05,0.712828
2350,7.5417,0.1508,5.9316,0.1245,0.05,0.855211
2351,3.4384,0.0688,5.9428,0.1247,0.05,0.761576
2352,7.9395,0.1588,5.9897,0.1257,0.05,0.778975
2353,5.2052,0.1041,6.0117,0.1261,0.05,0.811461
2354,6.3504,0.127,6.0371,0.1266,0.05,0.811014
2355,5.1242,0.1025,6.0321,0.1265,0.05,0.646173
2356,4.2643,0.0853,6.0278,0.1265,0.05,0.927009
2357,5.064,0.1013,6.0274,0.1264,0.05,0.850514
2358,8.8073,0.1761,6.0486,0.1269,0.05,0.772755
2359,3.4025,0.0681,6.0394,0.1267,0.05,0.643311
2360,6.0782,0.1216,6.023,0.1264,0.05,0.807476
2361,5.265,0.1053,6.027,0.1264,0.05,0.712069
2362,8.3802,0.1676,6.0822,0.1275,0.05,0.794028
2363,3.8144,0.0763,6.0675,0.1272,0.05,0.788733
2364,5.2494,0.105,6.0457,0.1268,0.05,0.498969
2365,7.0271,0.1405,6.0795,0.1275,0.05,0.666827
2366,5.0735,0.1015,6.0783,0.1275,0.05,0.708927
2367,7.8181,0.1564,6.1185,0.1283,0.05,0.794656
2368,4.3283,0.0866,6.1411,0.1287,0.05,0.795951
2369,4.7569,0.0951,6.1294,0.1285,0.05,0.766022
2370,4.7415,0.0948,6.1356,0.1286,0.05,0.758457
2371,6.2253,0.1245,6.1406,0.1287,0.05,0.751403
2372,5.8876,0.1178,6.1429,0.1288,0.05,0.649693
2373,11.3448,0.2269,6.1735,0.1294,0.05,0.844165
2374,8.4091,0.1682,6.0431,0.1268,0.05,0.727759
2375,2.8856,0.0577,6.0322,0.1265,0.05,0.792008
2376,2.8053,0.0561,6.0021,0.1259,0.05,0.771692
2377,5.4997,0.11,6.0273,0.1264,0.05,0.696513
2378,7.3314,0.1466,6.0523,0.1269,0.05,0.788744
2379,5.6844,0.1137,6.0786,0.1275,0.05,0.677104
2380,5.229,0.1046,6.1013,0.1279,0.05,0.725869
2381,4.3595,0.0872,6.0818,0.1275,0.05,0.757554
2382,2.8904,0.0578,5.899,0.1239,0.05,0.775157
2383,3.4951,0.0699,5.865,0.1232,0.05,0.69253
2384,2.9316,0.0586,5.7972,0.1218,0.05,0.688407
2385,6.6166,0.1323,5.7891,0.1217,0.05,0.727865
2386,12.6914,0.2538,5.8615,0.1231,0.05,0.710006
2387,4.3381,0.0868,5.8543,0.123,0.05,0.679315
2388,3.606,0.0721,5.8281,0.1225,0.05,0.695507
2389,4.4104,0.0882,5.7633,0.1212,0.05,0.680627
2390,3.3194,0.0664,5.6601,0.1191,0.05,0.674953
2391,3.3872,0.0677,5.645,0.1188,0.05,0.6214
2392,5.0636,0.1013,5.6315,0.1185,0.05,0.697681
2393,4.209,0.0842,5.5723,0.1173,0.05,0.699208
2394,11.4803,0.2296,5.6109,0.1181,0.05,0.736397
2395,4.3384,0.0868,5.5784,0.1175,0.05,0.622188
2396,6.3083,0.1262,5.5686,0.1173,0.05,0.656069
2397,5.5794,0.1116,5.5711,0.1173,0.05,0.731001
2398,4.6907,0.0938,5.5873,0.1176,0.05,0.80969
2399,9.8932,0.1979,5.6488,0.1189,0.05,0.69361
2400,6.2204,0.1244,5.6288,0.1185,0.05,0.756345
2401,3.3937,0.0679,5.6269,0.1184,0.05,0.749654
2402,5.7465,0.1149,5.6334,0.1186,0.05,0.858909
2403,9.5523,0.191,5.6678,0.1193,0.05,0.700506
2404,4.823,0.0965,5.6637,0.1192,0.05,0.778866
2405,15.0614,0.3012,5.7328,0.1206,0.05,0.806649
2406,2.9947,0.0599,5.7399,0.1207,0.05,0.658714
2407,3.055,0.0611,5.7176,0.1202,0.05,0.654887
2408,3.5625,0.0713,5.7221,0.1203,0.05,0.80558
2409,3.4951,0.0699,5.7273,0.1204,0.05,0.647569
2410,5.1012,0.102,5.7267,0.1204,0.05,0.659309
2411,17.9233,0.3585,5.8712,0.1233,0.05,0.726809
2412,4.2743,0.0855,5.785,0.1216,0.05,0.757418
2413,3.5771,0.0715,5.7951,0.1218,0.05,0.670252
2414,21.6282,0.4326,5.9432,0.1248,0.05,0.704299
2415,4.1814,0.0836,5.9585,0.1251,0.05,0.680649
2416,5.701,0.114,5.9715,0.1253,0.05,0.724634
2417,11.5576,0.2312,6.019,0.1263,0.05,0.718759
2418,6.2042,0.1241,6.0408,0.1267,0.05,0.692384
2419,2.6776,0.0536,5.9737,0.1254,0.05,0.729763
2420,4.5554,0.0911,5.9718,0.1253,0.05,0.678935
2421,4.1019,0.082,5.973,0.1254,0.05,0.787386
2422,5.2534,0.1051,5.9789,0.1255,0.05,0.6954
2423,15.0139,0.3003,6.0726,0.1273,0.05,0.592825
2424,5.1885,0.1038,6.0809,0.1275,0.05,0.726644
2425,6.4171,0.1283,5.8475,0.1228,0.05,0.688892
2426,11.0407,0.2208,5.9201,0.1243,0.05,0.710904
2427,2.7244,0.0545,5.9217,0.1243,0.05,0.664067
2428,3.2043,0.0641,5.9185,0.1243,0.05,0.609899
2429,3.4178,0.0684,5.9176,0.1242,0.05,0.708609
2430,3.8148,0.0763,5.91,0.1241,0.05,0.699343
2431,6.5566,0.1311,5.8956,0.1238,0.05,0.799295
2432,5.2274,0.1045,5.8885,0.1237,0.05,0.81114
2433,4.6488,0.093,5.9045,0.124,0.05,0.719652
2434,4.6128,0.0923,5.9318,0.1186,0.05,0.653456
2435,3.9947,0.0799,5.9232,0.1185,0.05,0.663941
2436,6.0322,0.1206,5.9329,0.1187,0.05,0.728374
2437,2.8643,0.0573,5.9275,0.1185,0.05,0.667066
2438,5.009,0.1002,5.9083,0.1182,0.05,0.820696
2439,3.8093,0.0762,5.8844,0.1177,0.05,0.675303
2440,2.9722,0.0594,5.8609,0.1172,0.05,0.641833
2441,3.2695,0.0654,5.8694,0.1174,0.05,0.643186
2442,10.4556,0.2091,5.9058,0.1181,0.05,0.740199
2443,6.6891,0.1338,5.9289,0.1186,0.05,0.621874
2444,4.9326,0.0987,5.9105,0.1182,0.05,0.690601
2445,17.8446,0.3569,6.0309,0.1206,0.05,0.626287
2446,3.637,0.0727,5.9964,0.1199,0.05,0.675299
2447,3.0633,0.0613,5.9869,0.1197,0.05,0.66924
2448,3.6918,0.0738,5.9951,0.1199,0.05,0.66678
2449,5.0315,0.1006,5.9439,0.1189,0.05,0.61872
2450,5.4775,0.1096,5.9232,0.1185,0.05,0.644192
2451,5.3675,0.1074,5.9425,0.1189,0.05,0.695882
2452,8.7079,0.1742,5.9502,0.119,0.05,0.540194
2453,4.6833,0.0937,5.945,0.1189,0.05,0.668602
2454,7.9966,0.1599,5.9614,0.1192,0.05,0.651464
2455,5.3875,0.1078,5.9641,0.1193,0.05,0.731869
2456,8.3605,0.1672,6.005,0.1201,0.05,0.639441
2457,2.4924,0.0498,5.9793,0.1196,0.05,0.797999
2458,2.3866,0.0477,5.9151,0.1183,0.05,0.600161
2459,2.8356,0.0567,5.9094,0.1182,0.05,0.696793
2460,4.4343,0.0887,5.893,0.1179,0.05,0.709236
2461,2.9541,0.0591,5.8699,0.1174,0.05,0.659468
2462,4.6166,0.0923,5.8323,0.1166,0.05,0.669165
2463,10.4824,0.2096,5.8989,0.118,0.05,0.679671
2464,4.0062,0.0801,5.8865,0.1177,0.05,0.469534
2465,7.4241,0.1485,5.8905,0.1178,0.05,0.762309
2466,11.2324,0.2246,5.9521,0.119,0.05,0.653626
2467,6.669,0.1334,5.9406,0.1188,0.05,0.754919
2468,2.6581,0.0532,5.9239,0.1185,0.05,0.661068
2469,5.3693,0.1074,5.93,0.1186,0.05,0.713391
2470,4.3582,0.0872,5.9262,0.1185,0.05,0.583177
2471,7.8211,0.1564,5.9421,0.1188,0.05,0.722425
2472,3.7761,0.0755,5.921,0.1184,0.05,0.670172
2473,12.3906,0.2478,5.9315,0.1186,0.05,0.618856
2474,3.5806,0.0716,5.8832,0.1177,0.05,0.565503
2475,2.4831,0.0497,5.8791,0.1176,0.05,0.568602
2476,3.7025,0.074,5.8881,0.1178,0.05,0.620818
2477,7.2191,0.1444,5.9053,0.1181,0.05,0.662425
2478,8.5135,0.1703,5.9171,0.1183,0.05,0.642938
2479,3.0494,0.061,5.8908,0.1178,0.05,0.747727
2480,5.4927,0.1099,5.8934,0.1179,0.05,0.733786
2481,3.0124,0.0602,5.88,0.1176,0.05,0.623068
2482,9.0803,0.1816,5.9418,0.1188,0.05,0.744894
2483,7.1084,0.1422,5.978,0.1196,0.05,0.66524
2484,3.8624,0.0772,5.9873,0.1197,0.05,0.624602
2485,9.8095,0.1962,6.0192,0.1204,0.05,0.638505
2486,3.8151,0.0763,5.9305,0.1186,0.05,0.519423
2487,2.7083,0.0542,5.9142,0.1183,0.05,0.724361
2488,2.776,0.0555,5.9059,0.1181,0.05,0.6533
2489,6.2087,0.1242,5.9238,0.1185,0.05,0.682243
2490,5.682,0.1136,5.9475,0.1189,0.05,0.667067
2491,3.3896,0.0678,5.9475,0.1189,0.05,0.615484
2492,3.5514,0.071,5.9324,0.1186,0.05,0.616036
2493,10.5955,0.2119,5.9962,0.1199,0.05,0.540105
2494,4.6578,0.0932,5.928,0.1186,0.05,0.684869
2495,4.9191,0.0984,5.9338,0.1187,0.05,0.675026
2496,10.0674,0.2013,5.9714,0.1194,0.05,0.720208
2497,2.9456,0.0589,5.9451,0.1189,0.05,0.603506
2498,3.7149,0.0743,5.9353,0.1187,0.05,0.563706
2499,7.0626,0.1413,5.907,0.1181,0.05,0.532636
2500,3.6139,0.0723,5.8809,0.1176,0.05,0.582076
